FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
48027,Bell County,TX,76.9,262932.0
55111,Sauk County,WI,75.6,49825.0
45023,Chester County,SC,57.2,25033.0
05049,Fulton County,AR,42.9,9843.0
08005,Arapahoe County,CO,79.2,503709.0
20019,Chautauqua County,KS,51.3,2606.0
47177,Warren County,TN,51.9,31669.0
37117,Martin County,NC,64.7,17917.0
42073,Lawrence County,PA,66.2,68515.0
51137,Orange County,VA,52.4,29281.0
26127,Oceana County,MI,67.1,20556.0
18111,Newton County,IN,40.1,11065.0
48065,Carson County,TX,45.9,4540.0
29117,Livingston County,MO,53.4,12025.0
28125,Sharkey County,MS,69.6,3254.0
18041,Fayette County,IN,51.2,18107.0
19031,Cedar County,IA,70.6,14538.0
02070,Dillingham Census Area,AK,64.0,3371.0
18011,Boone County,IN,84.4,50221.0
16075,Payette County,ID,42.8,17756.0
20187,Stanton County,KS,65.1,1446.0
13201,Miller County,GA,67.7,4410.0
12083,Marion County,FL,67.2,298065.0
31137,Phelps County,NE,50.2,6904.0
39085,Lake County,OH,75.9,184715.0
21111,Jefferson County,KY,75.7,598182.0
13215,Muscogee County,GA,56.2,147358.0
48015,Austin County,TX,58.4,22872.0
34027,Morris County,NJ,89.7,389368.0
37083,Halifax County,NC,67.0,39391.0
16043,Fremont County,ID,57.7,9869.0
08107,Routt County,CO,84.2,21087.0
13127,Glynn County,GA,62.9,67065.0
42053,Forest County,PA,82.0,6468.0
30051,Liberty County,MT,41.1,1864.0
21077,Gallatin County,KY,50.4,6751.0
17143,Peoria County,IL,73.4,136770.0
18145,Shelby County,IN,72.2,34623.0
09005,Litchfield County,CT,85.7,147960.0
29045,Clark County,MO,40.2,5270.0
45017,Calhoun County,SC,48.2,11827.0
51195,Wise County,VA,58.1,30248.0
20143,Ottawa County,KS,56.4,4456.0
37197,Yadkin County,NC,63.0,29851.0
22053,Jefferson Davis Parish,LA,47.9,23381.0
39165,Warren County,OH,76.0,177873.0
33011,Hillsborough County,NH,71.9,332922.0
21055,Crittenden County,KY,50.8,6865.0
37029,Camden County,NC,78.3,8407.0
31073,Gosper County,NE,49.0,1562.0
12109,St. Johns County,FL,81.8,207481.0
29183,St. Charles County,MO,73.0,309726.0
13103,Effingham County,GA,48.9,47339.0
47165,Sumner County,TN,59.4,146577.0
37071,Gaston County,NC,64.6,174276.0
31005,Arthur County,NE,26.0,346.0
27061,Itasca County,MN,67.1,35785.0
26117,Montcalm County,MI,52.4,49856.0
28121,Rankin County,MS,62.4,119874.0
37069,Franklin County,NC,66.0,54524.0
13283,Treutlen County,GA,44.1,5329.0
48397,Rockwall County,TX,72.0,76974.0
36089,St. Lawrence County,NY,69.5,86105.0
37171,Surry County,NC,64.7,56811.0
40017,Canadian County,OK,73.8,109752.0
31087,Hitchcock County,NE,43.9,2135.0
37047,Columbus County,NC,55.5,44013.0
20209,Wyandotte County,KS,71.6,119705.0
21053,Clinton County,KY,52.3,7951.0
35037,Quay County,NM,61.7,6488.0
37159,Rowan County,NC,57.5,110729.0
18127,Porter County,IN,68.6,133319.0
04001,Apache County,AZ,95.0,52462.0
42047,Elk County,PA,67.2,24173.0
27005,Becker County,MN,68.2,26110.0
29075,Gentry County,MO,56.5,4924.0
05009,Boone County,AR,48.1,28890.0
17007,Boone County,IL,72.5,40407.0
27045,Fillmore County,MN,84.3,15871.0
27129,Renville County,MN,67.3,11162.0
48269,King County,TX,27.0,200.0
39059,Guernsey County,OH,55.0,30310.0
36121,Wyoming County,NY,59.6,32419.0
27011,Big Stone County,MN,76.6,3913.0
40055,Greer County,OK,44.7,4579.0
48093,Comanche County,TX,56.4,10616.0
20049,Elk County,KS,43.9,1950.0
31081,Hamilton County,NE,56.2,7073.0
29139,Montgomery County,MO,60.5,9020.0
50009,Essex County,VT,43.2,5109.0
19123,Mahaska County,IA,56.1,16800.0
31143,Polk County,NE,51.5,4042.0
01079,Lawrence County,AL,58.7,25831.0
05117,Prairie County,AR,54.5,6412.0
12125,Union County,FL,43.6,12225.0
47015,Cannon County,TN,40.6,11528.0
